Temp	Nickel	Cobalt	Chromium	Molybdenum	Tungsten	Aluminium	Titanium	Niobium	Tantalum	Hafnium	Rhenium	Vanadium	Ferrite	Galium	Copper	Gold	AlphaGamma	AlphaGammaPrime	Phase
25	0.75	0.0	0.0	0.01982	0.0	0.23018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5722	$\gamma'$
25	0.75	0.0	0.0	0.02907	0.0	0.22093000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5742	$\gamma'$
25	0.75	0.0	0.0	0.03965	0.0	0.21035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5764	$\gamma'$
25	0.75	0.0	0.0	0.0	0.01096	0.23904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.573	$\gamma'$
25	0.75	0.0	0.0	0.0	0.02192	0.2280800000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5744	$\gamma'$
25	0.75	0.0	0.0	0.0	0.03288	0.21712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5783	$\gamma'$
25	0.67912	0.07088	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5684	$\gamma'$
25	0.59835	0.15164999999999998	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5712	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.2305				3.5866	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.039900000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.2101				3.5885	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.07980000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.1702				3.5933	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.1191	0.0	0.0	0.0	0.0	0.0	0.0	0.1309				3.6010000000000004	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0				3.569	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.1992	0.0	0.0	0.0	0.0	0.0	0.0508	0.0	0.0				3.567	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.16940000000000002	0.0	0.0	0.0	0.0	0.0	0.0806	0.0	0.0				3.5660000000000003	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0385	0.0	0.2115				3.579	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0577	0.0	0.1923				3.5745	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0788	0.0	0.17120000000000002				3.5735	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.15				3.57	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0198	0.0	0.0	0.0	0.0	0.0	0.2302				3.59	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0404	0.0	0.0	0.0	0.0	0.0	0.2096				3.5975	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0606	0.0	0.0	0.0	0.0	0.0	0.1894				3.6057	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0295	0.0	0.0	0.0	0.0	0.2205				3.5902	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0779	0.0	0.0	0.0	0.0	0.1721				3.6082	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1014	0.0	0.0	0.0	0.0	0.14859999999999998				3.6139	$\gamma'$
25	0.75	0.0	0.0	0.0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2298				3.5851	$\gamma'$
25	0.75	0.0	0.0	0.0406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2094				3.5869	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.0589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1911				3.5784	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.1227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1273				3.5781	$\gamma'$
25	0.75	0.0	0.0	0.0	0.0	0.1866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0634				3.5765	$\gamma'$
20	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.5861	$\gamma'$
100	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.5893	$\gamma'$
200	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.594	$\gamma'$
300	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.5978	$\gamma'$
400	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.6021	$\gamma'$
500	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.6068	$\gamma'$
600	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.6094	$\gamma'$
800	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.6205	$\gamma'$
850	0.7486	0.0	0.0	0.0482	0.0	0.17579999999999998	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0				3.622	$\gamma'$
900	0.7471	0.0	0.0	0.0461	0.0	0.1788	0.0	0.0	0.027999999999999997	0.0	0.0	0.0	0.0	0.0				3.6259	$\gamma'$
950	0.7465999999999999	0.0	0.0	0.0441	0.0	0.1809	0.0	0.0	0.0284	0.0	0.0	0.0	0.0	0.0				3.6286	$\gamma'$
1000	0.745	0.0	0.0	0.0418	0.0	0.1837	0.0	0.0	0.0295	0.0	0.0	0.0	0.0	0.0				3.6319	$\gamma'$
20	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.5826	$\gamma'$
100	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.5859	$\gamma'$
200	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.5909	$\gamma'$
400	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6004	$\gamma'$
850	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.624	$\gamma'$
900	0.7345999999999999	0.0	0.0289	0.0029	0.0267	0.1693	0.0219	0.0	0.0156	0.0	0.0	0.0	0.0	0.0				3.6267	$\gamma'$
950	0.7353000000000001	0.0	0.0325	0.0029	0.0267	0.1657	0.0214	0.0	0.0155	0.0	0.0	0.0	0.0	0.0				3.6267	$\gamma'$
20	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.5811	$\gamma'$
100	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.5845	$\gamma'$
200	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.5894	$\gamma'$
300	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.5933	$\gamma'$
400	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.5991	$\gamma'$
500	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.6039	$\gamma'$
600	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.6086	$\gamma'$
700	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.6145	$\gamma'$
800	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.6202	$\gamma'$
850	0.7138	0.0277	0.0255	0.0019	0.0274	0.1641	0.0255	0.0	0.0141	0.0	0.0	0.0	0.0	0.0				3.6233	$\gamma'$
900	0.7106	0.0295	0.0281	0.0018	0.0271	0.16329999999999995	0.0254	0.0	0.0142	0.0	0.0	0.0	0.0	0.0				3.6262	$\gamma'$
950	0.6962999999999999	0.0307	0.0396	0.0017	0.0266	0.1647	0.0257	0.0	0.0147	0.0	0.0	0.0	0.0	0.0				3.6296	$\gamma'$
1000	0.7039	0.0319	0.0312	0.0017	0.0261	0.16440000000000002	0.0256	0.0	0.0152	0.0	0.0	0.0	0.0	0.0				3.6332	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5655	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5660000000000003	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.57	$\gamma'$
20	0.67	0.0	0.08	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.57	$\gamma'$
20	0.75	0.0	0.025	0.0	0.0	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.563	$\gamma'$
20	0.75	0.0	0.1	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.57	$\gamma'$
20	0.75	0.0	0.0	0.04	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5780000000000003	$\gamma'$
20	0.735	0.0	0.0	0.015	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.572	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0				3.61	$\gamma'$
20	0.7495	0.0	0.0	0.0	0.0	0.163	0.0	0.0	0.0875	0.0	0.0	0.0	0.0	0.0				3.624	$\gamma'$
20	0.747	0.0	0.0	0.0	0.0	0.198	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0				3.59	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.175	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0				3.603	$\gamma'$
20	0.78	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.08900000000000001	0.0	0.0	0.0	0.0	0.0				3.608	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.2	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.58	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.15	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.589	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.1	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.59	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.582	$\gamma'$
20	0.75	0.0	0.0	0.0	0.0	0.13	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.6	$\gamma'$
20	0.75	0.0	0.0	0.0	0.03	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.5780000000000003	$\gamma'$
